"test_id","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"TMEM116","WT","EX","OK",4.73354,3.46084,-0.451798,-1.00655,0.08275,0.292678,"no"
"TMEM117","WT","EX","OK",4.36864,2.76159,-0.661684,-1.68782,0.00385,0.0290089,"yes"
"TMEM119","WT","EX","OK",78.2615,32.9411,-1.24841,-4.24926,5e-05,0.000681395,"yes"
"TMEM120A","WT","EX","OK",13.2926,16.84,0.341272,0.612206,0.2802,0.608343,"no"
"TMEM120B","WT","EX","OK",3.05295,2.86424,-0.0920556,-0.269052,0.63685,0.875339,"no"
"TMEM121","WT","EX","OK",1.76856,1.83646,0.054352,0.0805508,0.88405,0.971929,"no"
"TMEM123","WT","EX","OK",64.0791,86.4724,0.432385,1.43491,0.012,0.0711937,"no"
"TMEM125","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM126A","WT","EX","OK",12.7606,14.5788,0.192171,0.475405,0.41645,0.736762,"no"
"TMEM126B","WT","EX","OK",26.386,22.7775,-0.212162,-0.65551,0.258,0.585278,"no"
"TMEM127","WT","EX","OK",22.583,29.3838,0.379783,1.30665,0.02705,0.131844,"no"
"TMEM128","WT","EX","OK",14.2594,18.8205,0.400396,1.17824,0.0416,0.18009,"no"
"TMEM129","WT","EX","OK",26.4325,29.8856,0.177135,0.606329,0.30175,0.633061,"no"
"TMEM130","WT","EX","OK",4.76946,2.45797,-0.956358,-2.4159,0.00015,0.00187565,"yes"
"TMEM131","WT","EX","OK",13.5943,12.0681,-0.17181,-0.583746,0.30635,0.638555,"no"
"TMEM132A","WT","EX","OK",7.39478,5.24276,-0.496182,-1.11825,0.05705,0.226374,"no"
"TMEM132B","WT","EX","NOTEST",0.391137,0.283456,-0.46455,0,1,1,"no"
"TMEM132C","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM132D","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM132E","WT","EX","NOTEST",0.00356738,0.00398837,0.160934,0,1,1,"no"
"TMEM133","WT","EX","OK",0.894067,0.585254,-0.61132,-0.829335,0.1571,0.43943,"no"
"TMEM134","WT","EX","OK",13.2509,13.178,-0.00795422,-0.0200136,0.972,0.992756,"no"
"TMEM135","WT","EX","OK",2.41891,2.50126,0.048298,0.148258,0.79455,0.94313,"no"
"TMEM136","WT","EX","OK",4.93607,5.4687,0.147837,0.444084,0.4366,0.752191,"no"
"TMEM138","WT","EX","OK",10.4793,9.57596,-0.130048,-0.0729843,0.88195,0.971139,"no"
"TMEM139","WT","EX","NOTEST",0.0702607,0.0851297,0.276943,0,1,1,"no"
"TMEM140","WT","EX","OK",26.0021,30.0895,0.210633,0.609156,0.28895,0.618897,"no"
"TMEM141","WT","EX","OK",14.8594,13.3477,-0.154781,-0.406298,0.48105,0.784755,"no"
"TMEM143","WT","EX","OK",2.9117,2.6773,-0.121086,-0.272017,0.62505,0.867493,"no"
"TMEM144","WT","EX","OK",1.45253,1.45117,-0.00135123,-0.00272886,0.9914,0.996735,"no"
"TMEM145","WT","EX","NOTEST",0.0209737,0.018226,-0.202585,0,1,1,"no"
"TMEM147","WT","EX","OK",59.2188,58.7351,-0.0118323,-0.0381748,0.946,0.987806,"no"
"TMEM147-AS1","WT","EX","OK",1.52412,2.23054,0.549417,0.440978,0.44125,0.755658,"no"
"TMEM14A","WT","EX","OK",23.0562,33.2168,0.526757,1.60585,0.00515,0.0365605,"yes"
"TMEM14B","WT","EX","OK",33.2897,37.3286,0.165206,0.52425,0.3597,0.689849,"no"
"TMEM14C","WT","EX","OK",72.7317,85.8863,0.239843,0.811295,0.1606,0.443923,"no"
"TMEM14E","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM150A","WT","EX","OK",10.3177,19.7236,0.934811,2.86352,5e-05,0.000681395,"yes"
"TMEM150B","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM150C","WT","EX","OK",0.581333,1.21465,1.06311,1.57224,0.00995,0.061582,"no"
"TMEM151A","WT","EX","NOTEST",0.048347,0.069557,0.52477,0,1,1,"no"
"TMEM151B","WT","EX","NOTEST",0.0368425,0.0230965,-0.673696,0,1,1,"no"
"TMEM154","WT","EX","OK",0.475911,0.695397,0.547145,0.853183,0.1475,0.423701,"no"
"TMEM155","WT","EX","OK",4.22032,7.53558,0.836368,2.18093,0.00015,0.00187565,"yes"
"TMEM156","WT","EX","NOTEST",0.00929137,0.00952024,0.0351069,0,1,1,"no"
"TMEM158","WT","EX","OK",37.5706,25.0385,-0.585452,-1.83407,0.0014,0.0126836,"yes"
"TMEM159","WT","EX","OK",24.897,29.4238,0.241009,0.800324,0.1704,0.458526,"no"
"TMEM160","WT","EX","OK",4.89682,6.43246,0.393526,0.620814,0.2776,0.606066,"no"
"TMEM161A","WT","EX","OK",9.16084,9.18906,0.00443838,0.0125097,0.9823,0.995035,"no"
"TMEM161B","WT","EX","OK",3.14227,3.89149,0.308517,0.759273,0.1883,0.486291,"no"
"TMEM161B-AS1","WT","EX","OK",2.53448,1.58987,-0.67278,-0.880326,0.1161,0.363203,"no"
"TMEM163","WT","EX","NOTEST",0.029801,0.0230354,-0.371506,0,1,1,"no"
"TMEM164","WT","EX","OK",2.5352,2.16045,-0.230767,-0.62845,0.2783,0.606881,"no"
"TMEM165","WT","EX","OK",45.8675,76.0123,0.728762,2.46703,5e-05,0.000681395,"yes"
"TMEM167A","WT","EX","OK",22.4547,30.0113,0.418488,1.43524,0.0139,0.0794673,"no"
"TMEM167B","WT","EX","OK",21.5664,25.1939,0.224293,0.760876,0.18835,0.486322,"no"
"TMEM168","WT","EX","OK",4.48215,5.29221,0.239679,0.77719,0.1839,0.479442,"no"
"TMEM169","WT","EX","NOTEST",0.165622,0.0801822,-1.04654,0,1,1,"no"
"TMEM17","WT","EX","OK",2.37796,2.16943,-0.13241,-0.252546,0.6564,0.884254,"no"
"TMEM170A","WT","EX","OK",1.86194,1.99074,0.0964992,0.23514,0.677,0.895969,"no"
"TMEM170B","WT","EX","OK",0.688071,0.935674,0.443449,0.993576,0.0895,0.307525,"no"
"TMEM171","WT","EX","OK",1.9231,2.09214,0.121548,0.198659,0.7315,0.91951,"no"
"TMEM173","WT","EX","OK",25.6039,36.5602,0.513911,1.72336,0.00365,0.0278108,"yes"
"TMEM174","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM175","WT","EX","OK",10.7695,10.3552,-0.0565882,-0.0833957,0.88525,0.972252,"no"
"TMEM176A","WT","EX","OK",25.7178,33.4461,0.379068,0.57148,0.32565,0.659899,"no"
"TMEM176B","WT","EX","OK",40.5685,50.177,0.306664,0.587687,0.26525,0.593914,"no"
"TMEM177","WT","EX","OK",2.52501,1.47365,-0.776898,-1.27837,0.0263,0.129067,"no"
"TMEM178A","WT","EX","OK",2.91764,3.4305,0.233618,0.44674,0.437,0.752449,"no"
"TMEM178B","WT","EX","NOTEST",0.132796,0.175699,0.403898,0,1,1,"no"
"TMEM179","WT","EX","NOTEST",0.022321,0.00608432,-1.87523,0,1,1,"no"
"TMEM179B","WT","EX","OK",28.4175,31.1968,0.134616,0.391355,0.50025,0.795476,"no"
"TMEM18","WT","EX","OK",8.44453,7.43148,-0.184366,-0.533677,0.34345,0.675581,"no"
"TMEM180","WT","EX","OK",1.24386,1.19032,-0.063477,-0.116958,0.8378,0.956398,"no"
"TMEM181","WT","EX","OK",13.9329,18.1038,0.377794,1.28616,0.0257,0.127286,"no"
"TMEM182","WT","EX","OK",1.45845,1.1555,-0.335912,-0.658195,0.23975,0.56177,"no"
"TMEM183A","WT","EX","OK",4.63858,7.81165,0.751943,1.41261,0.0159,0.0882406,"no"
"TMEM183B","WT","EX","OK",9.79997,7.85779,-0.318653,-0.627124,0.26935,0.59767,"no"
"TMEM184A","WT","EX","NOTEST",0.0300935,0.0288533,-0.0607127,0,1,1,"no"
"TMEM184B","WT","EX","OK",25.4281,27.5918,0.117818,0.410322,0.48425,0.785738,"no"
"TMEM184C","WT","EX","OK",15.2007,17.7173,0.221027,0.739392,0.19325,0.494419,"no"
"TMEM185A","WT","EX","OK",7.28663,8.99586,0.304009,0.683368,0.2385,0.559451,"no"
"TMEM185B","WT","EX","OK",8.13657,9.32184,0.196194,0.659909,0.24715,0.572039,"no"
"TMEM186","WT","EX","OK",3.94506,4.18739,0.0860025,0.184486,0.74795,0.924896,"no"
"TMEM187","WT","EX","OK",3.84005,5.06559,0.399607,0.862979,0.1405,0.411946,"no"
"TMEM189","WT","EX","OK",12.7638,13.7158,0.103782,0.153745,0.7959,0.943923,"no"
"TMEM189-UBE2V1","WT","EX","OK",0.574022,0.0862447,-2.7346,-0.520053,0.55365,0.828355,"no"
"TMEM19","WT","EX","OK",6.52746,11.1523,0.772742,2.51478,5e-05,0.000681395,"yes"
"TMEM190","WT","EX","NOTEST",0.178495,0.222538,0.318166,0,1,1,"no"
"TMEM191A","WT","EX","NOTEST",0.0920934,0.14216,0.626351,0,1,1,"no"
"TMEM191B","WT","EX","NOTEST",0.04865,0.0472923,-0.0408348,0,1,1,"no"
"TMEM191C","WT","EX","NOTEST",0.0958208,0.0186143,-2.36392,0,1,1,"no"
"TMEM192","WT","EX","OK",4.44969,6.35271,0.513666,1.58553,0.00515,0.0365605,"yes"
"TMEM196","WT","EX","NOTEST",0.0101253,0.00711727,-0.508576,0,1,1,"no"
"TMEM198","WT","EX","OK",3.09104,4.08527,0.40234,0.263879,0.7209,0.91482,"no"
"TMEM198B","WT","EX","OK",9.74776,14.44,0.566933,1.01971,0.0827,0.292662,"no"
"TMEM199","WT","EX","OK",3.39501,3.61569,0.0908567,0.0832852,0.8868,0.972288,"no"
"TMEM2","WT","EX","OK",4.53211,8.61393,0.926491,3.01562,5e-05,0.000681395,"yes"
"TMEM200A","WT","EX","OK",21.0984,9.06167,-1.21929,-3.93928,5e-05,0.000681395,"yes"
"TMEM200B","WT","EX","OK",10.7203,21.4525,1.00079,2.49988,5e-05,0.000681395,"yes"
"TMEM200C","WT","EX","NOTEST",0.0360243,0,-Inf,0,1,1,"no"
"TMEM201","WT","EX","OK",1.8071,1.53008,-0.240073,-0.537533,0.35505,0.685835,"no"
"TMEM202","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM203","WT","EX","OK",20.6577,21.7297,0.0729851,0.230826,0.68945,0.900247,"no"
"TMEM204","WT","EX","OK",10.7529,18.3276,0.769299,1.35467,0.0213,0.110636,"no"
"TMEM205","WT","EX","OK",28.4165,28.2761,-0.00714412,-0.0212453,0.97125,0.992498,"no"
"TMEM206","WT","EX","OK",2.49849,2.26155,-0.143746,-0.286957,0.6186,0.864849,"no"
"TMEM207","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM208","WT","EX","OK",18.5507,22.8873,0.303073,0.839801,0.1415,0.413843,"no"
"TMEM209","WT","EX","OK",4.10007,3.91284,-0.0674325,-0.18721,0.7408,0.922271,"no"
"TMEM210","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM211","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM212","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM212-AS1","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM213","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM214","WT","EX","OK",29.1915,31.9614,0.130781,0.448129,0.4389,0.753636,"no"
"TMEM215","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM216","WT","EX","OK",6.03912,5.27692,-0.194642,-0.443414,0.4441,0.758022,"no"
"TMEM217","WT","EX","OK",1.91113,0.532636,-1.8432,-1.46759,0.02585,0.127685,"no"
"TMEM218","WT","EX","OK",2.75332,2.52153,-0.12687,-0.321691,0.5726,0.838192,"no"
"TMEM219","WT","EX","OK",55.188,54.2348,-0.0251364,-0.0850006,0.88065,0.970288,"no"
"TMEM220","WT","EX","OK",2.20879,2.24473,0.0232881,0.0493676,0.9297,0.982837,"no"
"TMEM220-AS1","WT","EX","OK",1.60831,1.60765,-0.000588572,-0.000403088,0.9992,0.999433,"no"
"TMEM221","WT","EX","NOTEST",0.215455,0.180884,-0.252326,0,1,1,"no"
"TMEM222","WT","EX","OK",20.4612,19.9959,-0.0331801,-0.106183,0.8538,0.959778,"no"
"TMEM223","WT","EX","OK",8.47178,8.35499,-0.0200271,-0.0260198,0.9645,0.99108,"no"
"TMEM225","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM229A","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM229B","WT","EX","NOTEST",0.526964,0.558737,0.084466,0,1,1,"no"
"TMEM230","WT","EX","OK",89.8821,94.6971,0.0752858,0.253922,0.65925,0.885779,"no"
"TMEM231","WT","EX","OK",3.29122,2.47571,-0.410781,-0.98768,0.08715,0.302108,"no"
"TMEM232","WT","EX","OK",1.2696,0.653811,-0.957426,-1.66085,0.0047,0.0339453,"yes"
"TMEM233","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM234","WT","EX","OK",6.83991,5.45019,-0.32767,-0.744712,0.1995,0.502924,"no"
"TMEM235","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM236","WT","EX","NOTEST",0.00338783,0,-Inf,0,1,1,"no"
"TMEM237","WT","EX","OK",7.16546,7.77894,0.118514,0.389351,0.49795,0.793716,"no"
"TMEM238","WT","EX","NOTEST",0.163442,0.120163,-0.443783,0,1,1,"no"
"TMEM239","WT","EX","NOTEST",0.0261214,0,-Inf,0,1,1,"no"
"TMEM240","WT","EX","OK",3.1181,3.31348,0.0876802,0.150209,0.79205,0.941408,"no"
"TMEM241","WT","EX","OK",1.76573,2.01449,0.190151,0.409825,0.47225,0.777784,"no"
"TMEM242","WT","EX","OK",4.00239,4.41916,0.142911,0.432854,0.44725,0.761367,"no"
"TMEM243","WT","EX","OK",15.6396,20.0671,0.359629,0.553692,0.3335,0.667103,"no"
"TMEM244","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM245","WT","EX","OK",13.2456,16.3293,0.301942,1.03444,0.07065,0.262031,"no"
"TMEM246","WT","EX","OK",3.83263,4.99615,0.382483,1.10188,0.05725,0.226749,"no"
"TMEM246-AS1","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM247","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM248","WT","EX","OK",35.3524,42.7347,0.2736,0.928227,0.10345,0.337469,"no"
"TMEM249","WT","EX","NOTEST",0.192488,0.124474,-0.628925,0,1,1,"no"
"TMEM25","WT","EX","OK",4.02109,4.0036,-0.00628751,-0.00462818,0.99445,0.997645,"no"
"TMEM251","WT","EX","OK",5.31209,5.53166,0.0584317,0.117412,0.8406,0.956968,"no"
"TMEM252","WT","EX","OK",0.753742,1.01295,0.426422,0.551385,0.35195,0.683026,"no"
"TMEM253","WT","EX","OK",0.820628,0.658928,-0.316606,-0.0924089,0.88815,0.972288,"no"
"TMEM254","WT","EX","OK",7.51716,7.2485,-0.0525052,-0.141143,0.80625,0.947336,"no"
"TMEM254-AS1","WT","EX","NOTEST",0.426059,0.32415,-0.394391,0,1,1,"no"
"TMEM255A","WT","EX","NOTEST",0.114797,0.127688,0.153542,0,1,1,"no"
"TMEM255B","WT","EX","OK",0.856732,1.46723,0.776182,0.994973,0.0981,0.326039,"no"
"TMEM256","WT","EX","OK",41.8051,40.6758,-0.0395081,-0.051386,0.9307,0.983193,"no"
"TMEM256-PLSCR3","WT","EX","OK",1.3873,0.948732,-0.548212,-0.235348,0.74425,0.923649,"no"
"TMEM257","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM258","WT","EX","OK",162.119,147.396,-0.137359,-0.451128,0.4271,0.746384,"no"
"TMEM259","WT","EX","OK",51.5803,57.651,0.160525,0.545913,0.3483,0.680487,"no"
"TMEM26","WT","EX","OK",1.17646,0.28724,-2.03412,-3.39029,5e-05,0.000681395,"yes"
"TMEM26-AS1","WT","EX","NOTEST",0.135134,0.0762306,-0.825952,0,1,1,"no"
"TMEM260","WT","EX","OK",5.89097,5.20159,-0.179554,-0.551567,0.336,0.670228,"no"
"TMEM261","WT","EX","OK",7.06397,8.30684,0.23382,0.685186,0.23185,0.550361,"no"
"TMEM262","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM263","WT","EX","OK",37.4342,33.2795,-0.169725,-0.580632,0.31365,0.646866,"no"
"TMEM265","WT","EX","OK",1.47191,2.1837,0.56908,1.07444,0.06515,0.247908,"no"
"TMEM27","WT","EX","NOTEST",0.197956,0.186213,-0.088224,0,1,1,"no"
"TMEM30A","WT","EX","OK",83.5302,87.9378,0.0741855,0.243341,0.67075,0.892672,"no"
"TMEM30B","WT","EX","OK",1.95793,4.19331,1.09876,2.74309,5e-05,0.000681395,"yes"
"TMEM30C","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM31","WT","EX","NOTEST",0.0922283,0.182697,0.986174,0,1,1,"no"
"TMEM33","WT","EX","OK",4.48627,6.0174,0.423621,1.37867,0.0179,0.0969201,"no"
"TMEM35","WT","EX","OK",32.4697,11.639,-1.48013,-4.75984,5e-05,0.000681395,"yes"
"TMEM37","WT","EX","OK",0.769357,0.229364,-1.74601,-1.91412,0.0045,0.0328691,"yes"
"TMEM38A","WT","EX","OK",1.28788,1.31255,0.0273732,0.0435155,0.94305,0.987364,"no"
"TMEM38B","WT","EX","OK",3.08057,2.83961,-0.117506,-0.296417,0.61035,0.860901,"no"
"TMEM39A","WT","EX","OK",7.82679,9.00953,0.203031,0.670768,0.2387,0.559615,"no"
"TMEM39B","WT","EX","OK",7.40372,6.24476,-0.245604,-0.666254,0.2461,0.570647,"no"
"TMEM40","WT","EX","NOTEST",0.0308096,0.00959214,-1.68345,0,1,1,"no"
"TMEM41A","WT","EX","OK",4.73264,5.8097,0.295816,0.836006,0.1447,0.418361,"no"
"TMEM41B","WT","EX","OK",6.80124,7.84614,0.206185,0.562055,0.3172,0.649411,"no"
"TMEM42","WT","EX","OK",17.5706,19.7182,0.166362,0.477248,0.40725,0.729305,"no"
"TMEM43","WT","EX","OK",52.6952,65.9106,0.322838,1.08663,0.05425,0.218765,"no"
"TMEM44","WT","EX","OK",5.89337,4.54749,-0.374023,-0.994308,0.08745,0.302659,"no"
"TMEM44-AS1","WT","EX","OK",0.560686,0.42283,-0.407114,-0.241772,0.67725,0.896077,"no"
"TMEM45A","WT","EX","OK",34.5079,34.5675,0.00249241,0.00832698,0.9894,0.995807,"no"
"TMEM45B","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM47","WT","EX","OK",109.158,263.59,1.27188,3.68325,5e-05,0.000681395,"yes"
"TMEM5","WT","EX","OK",6.54031,7.95149,0.281868,0.77554,0.18025,0.474574,"no"
"TMEM5-AS1","WT","EX","OK",1.05389,0.815805,-0.369422,-0.152054,0.81155,0.94878,"no"
"TMEM50A","WT","EX","OK",40.6912,69.3847,0.769902,2.60913,5e-05,0.000681395,"yes"
"TMEM50B","WT","EX","OK",15.6363,19.1101,0.289431,0.578419,0.31655,0.649318,"no"
"TMEM51","WT","EX","OK",5.69379,5.42106,-0.0708157,-0.177733,0.75345,0.925435,"no"
"TMEM51-AS1","WT","EX","NOTEST",0.070917,0.0578487,-0.293846,0,1,1,"no"
"TMEM52","WT","EX","NOTEST",0.113493,0.111444,-0.0262831,0,1,1,"no"
"TMEM52B","WT","EX","NOTEST",0.0419544,0.0240193,-0.804627,0,1,1,"no"
"TMEM53","WT","EX","OK",1.85599,2.92134,0.65444,1.36972,0.01875,0.100259,"no"
"TMEM54","WT","EX","OK",24.8711,18.5881,-0.420093,-1.22898,0.02865,0.137665,"no"
"TMEM55A","WT","EX","OK",8.32302,8.75603,0.0731708,0.217595,0.7056,0.906939,"no"
"TMEM55B","WT","EX","OK",13.4337,16.4978,0.296416,0.913157,0.1089,0.349499,"no"
"TMEM56","WT","EX","NOTEST",0.436357,0.426602,-0.0326173,0,1,1,"no"
"TMEM56-RWDD3","WT","EX","NOTEST",0.463592,0.488626,0.0758755,0,1,1,"no"
"TMEM57","WT","EX","OK",6.23228,6.25751,0.00582818,0.0181854,0.9754,0.992925,"no"
"TMEM59","WT","EX","OK",68.7431,80.6265,0.23004,0.425873,0.45935,0.770251,"no"
"TMEM59L","WT","EX","OK",2.59748,2.86355,0.140691,0.271443,0.6385,0.876417,"no"
"TMEM60","WT","EX","OK",20.2902,24.3251,0.261662,0.749782,0.1865,0.48358,"no"
"TMEM61","WT","EX","NOTEST",0.051698,0.400475,2.95353,0,1,1,"no"
"TMEM62","WT","EX","OK",2.54674,3.63762,0.514342,1.23131,0.034,0.156322,"no"
"TMEM63A","WT","EX","OK",6.56313,6.16598,-0.090055,-0.12517,0.8229,0.952404,"no"
"TMEM63B","WT","EX","OK",12.9558,11.6516,-0.153076,-0.508946,0.37815,0.704699,"no"
"TMEM63C","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM64","WT","EX","OK",7.20782,14.5224,1.01065,3.2687,5e-05,0.000681395,"yes"
"TMEM65","WT","EX","OK",5.54995,5.80782,0.0655229,0.198761,0.7314,0.91951,"no"
"TMEM67","WT","EX","OK",2.69441,2.3774,-0.180583,-0.459576,0.42595,0.745297,"no"
"TMEM68","WT","EX","OK",5.39217,5.09015,-0.0831578,-0.157586,0.78785,0.940519,"no"
"TMEM69","WT","EX","OK",15.0363,12.9641,-0.213933,-0.523151,0.36065,0.690554,"no"
"TMEM70","WT","EX","OK",7.54987,10.681,0.500517,1.45834,0.01235,0.0727347,"no"
"TMEM71","WT","EX","NOTEST",0.194683,0.151438,-0.362396,0,1,1,"no"
"TMEM72","WT","EX","NOTEST",0.00497605,0.00868625,0.803733,0,1,1,"no"
"TMEM72-AS1","WT","EX","NOTEST",0.0466356,0.0568032,0.284541,0,1,1,"no"
"TMEM74","WT","EX","NOTEST",0.0381146,0.0328413,-0.214833,0,1,1,"no"
"TMEM74B","WT","EX","NOTEST",0.036989,0.0667952,0.852647,0,1,1,"no"
"TMEM75","WT","EX","NOTEST",0.00734281,0.00841632,0.196857,0,1,1,"no"
"TMEM79","WT","EX","OK",4.4763,3.57113,-0.325926,-0.789632,0.18725,0.484582,"no"
"TMEM80","WT","EX","OK",14.1109,13.1824,-0.098204,-0.17795,0.76,0.928131,"no"
"TMEM81","WT","EX","OK",0.790441,0.665924,-0.247301,-0.316387,0.5875,0.847213,"no"
"TMEM82","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM86A","WT","EX","OK",1.47864,1.62565,0.136752,0.295403,0.60635,0.857675,"no"
"TMEM86B","WT","EX","OK",1.01974,0.797914,-0.353901,-0.508208,0.37915,0.705238,"no"
"TMEM87A","WT","EX","OK",13.1083,19.0267,0.53754,1.79433,0.0018,0.0156162,"yes"
"TMEM87B","WT","EX","OK",9.3714,14.8971,0.668694,2.22131,5e-05,0.000681395,"yes"
"TMEM88","WT","EX","NOTEST",0.310643,0.165762,-0.906147,0,1,1,"no"
"TMEM88B","WT","EX","NOTEST",0.0557554,0,-Inf,0,1,1,"no"
"TMEM89","WT","EX","NOTEST",0.047732,0,-Inf,0,1,1,"no"
"TMEM8A","WT","EX","OK",26.0364,30.4034,0.223706,0.759259,0.18495,0.4814,"no"
"TMEM8B","WT","EX","OK",7.68513,8.24891,0.102135,0.305833,0.59525,0.851622,"no"
"TMEM8C","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMEM9","WT","EX","OK",31.284,24.8829,-0.330268,-1.08429,0.0584,0.229331,"no"
"TMEM91","WT","EX","OK",10.1214,14.6852,0.536956,1.184,0.0416,0.18009,"no"
"TMEM92","WT","EX","NOTEST",0.274915,0.113263,-1.2793,0,1,1,"no"
"TMEM92-AS1","WT","EX","NOTEST",0.305972,0.243148,-0.331565,0,1,1,"no"
"TMEM95","WT","EX","NOTEST",0,0.0225924,Inf,0,1,1,"no"
"TMEM97","WT","EX","OK",2.80473,3.83631,0.451857,0.699543,0.2297,0.547576,"no"
"TMEM98","WT","EX","OK",92.5781,93.2355,0.0102089,0.034849,0.9536,0.990089,"no"
"TMEM99","WT","EX","OK",4.19023,4.75677,0.182952,0.328826,0.5712,0.837379,"no"
"TMEM9B","WT","EX","OK",32.5628,44.8731,0.462628,1.5042,0.0092,0.0581119,"no"
"TMEM9B-AS1","WT","EX","OK",2.59727,2.62601,0.0158799,0.00810505,0.99,0.995894,"no"
"TMF1","WT","EX","OK",8.86655,11.2914,0.348777,1.19395,0.0397,0.174979,"no"
"TMIE","WT","EX","NOTEST",0.0596402,0.0152407,-1.96836,0,1,1,"no"
"TMIGD1","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMIGD2","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMIGD3","WT","EX","NOTEST",0.0606091,0.014835,-2.03053,0,1,1,"no"
"TMLHE","WT","EX","OK",5.88463,4.26948,-0.46289,-0.951182,0.0929,0.314931,"no"
"TMLHE-AS1","WT","EX","NOTEST",0.0118891,0.0119412,0.00630188,0,1,1,"no"
"TMOD1","WT","EX","OK",2.85938,2.44343,-0.226797,-0.259083,0.65625,0.884211,"no"
"TMOD2","WT","EX","OK",4.07549,4.83183,0.245595,0.817114,0.15405,0.434862,"no"
"TMOD3","WT","EX","OK",17.3807,17.0984,-0.0236208,-0.0806605,0.88785,0.972288,"no"
"TMOD4","WT","EX","NOTEST",0.0647968,0.0426192,-0.604419,0,1,1,"no"
"TMPO","WT","EX","OK",7.78979,6.32482,-0.300559,-0.930914,0.106,0.343182,"no"
"TMPO-AS1","WT","EX","NOTEST",0.207237,0.109938,-0.914586,0,1,1,"no"
"TMPPE","WT","EX","NOTEST",0.266269,0.275194,0.0475658,0,1,1,"no"
"TMPRSS11A","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS11B","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS11BNL","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS11D","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS11E","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS11F","WT","EX","NOTEST",0,0.00968234,Inf,0,1,1,"no"
"TMPRSS11GP","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS12","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS13","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS15","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS2","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS3","WT","EX","NOTEST",0,0.0143766,Inf,0,1,1,"no"
"TMPRSS4","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS4-AS1","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS5","WT","EX","NOTEST",0.0223196,0.0110451,-1.0149,0,1,1,"no"
"TMPRSS6","WT","EX","NOTEST",0.0248315,0.00937122,-1.40586,0,1,1,"no"
"TMPRSS7","WT","EX","NOTEST",0,0,0,0,1,1,"no"
"TMPRSS9","WT","EX","NOTEST",0.159719,0.113069,-0.498331,0,1,1,"no"
"TMSB10","WT","EX","OK",1592.07,1468.25,-0.11681,-0.362512,0.5362,0.817876,"no"
"TMSB15A","WT","EX","OK",0.922295,0.72247,-0.352289,-0.358603,0.5419,0.822269,"no"
"TMSB15B","WT","EX","OK",4.53646,4.18373,-0.116778,-0.19098,0.7362,0.921081,"no"
"TMSB4X","WT","EX","OK",2966.81,2524.38,-0.232986,-0.636593,0.26185,0.590479,"no"
"TMSB4Y","WT","EX","NOTEST",0.0547808,0.0853614,0.639913,0,1,1,"no"
