"gene_id","rep_name","fpkm"
"AADACL4","EX_1",0.330359
"AADACP1","EX_1",0
"AADAT","EX_1",0.948614
"AAED1","EX_1",31.9699
"AAGAB","EX_1",11.898
"AAK1","EX_1",2.66795
"AAMDC","EX_1",33.8089
"AAMP","EX_1",37.2216
"AANAT","EX_1",0
"AAR2","EX_1",14.6213
"AARD","EX_1",0.0990128
"AARS","EX_1",34.3339
"AARS2","EX_1",2.27287
"AARSD1","EX_1",7.78551
"AASDH","EX_1",3.27407
"AASDHPPT","EX_1",12.4246
"AASS","EX_1",12.625
"AATBC","EX_1",0.0184411
"AATF","EX_1",18.7964
"AATK","EX_1",0.0208954
"AATK-AS1","EX_1",0
"ABALON","EX_1",0.705341
"ABAT","EX_1",7.34133
"ABCA1","EX_1",37.04
"ABCA10","EX_1",0.673664
"ABCA11P","EX_1",1.28907
"ABCA12","EX_1",0.00846534
"ABCA13","EX_1",0.0944544
"ABCA17P","EX_1",0
"ABCA2","EX_1",7.59078
"ABCA3","EX_1",1.75212
"ABCA4","EX_1",0.282553
"ABCA5","EX_1",3.03437
"ABCA6","EX_1",27.8781
"ABCA7","EX_1",0.830708
"ABCA8","EX_1",30.6598
"ABCA9","EX_1",17.2939
"ABCA9-AS1","EX_1",0
"ABCB1","EX_1",1.12883
"ABCB10","EX_1",5.37642
"ABCB11","EX_1",0
"ABCB4","EX_1",0.323697
"ABCB5","EX_1",0.366104
"ABCB6","EX_1",5.4095
"ABCB7","EX_1",4.95167
"ABCB8","EX_1",5.35965
"ABCB9","EX_1",0.903717
"ABCC1","EX_1",31.1283
"ABCC10","EX_1",4.94219
"ABCC11","EX_1",0.0164631
"ABCC12","EX_1",0
"ABCC13","EX_1",0
"ABCC2","EX_1",0.11241
"ABCC3","EX_1",3.60411
"ABCC4","EX_1",11.6128
"ABCC5","EX_1",12.3793
"ABCC5-AS1","EX_1",0
"ABCC6","EX_1",0.532352
"ABCC6P1","EX_1",0.0565801
"ABCC6P2","EX_1",0.25398
"ABCC8","EX_1",0
"ABCC9","EX_1",7.6622
"ABCD1","EX_1",7.99249
"ABCD2","EX_1",0.0139565
"ABCD3","EX_1",13.7247
"ABCD4","EX_1",5.5878
"ABCE1","EX_1",12.4972
"ABCF1","EX_1",0
"ABCF2","EX_1",18.3872
"ABCF3","EX_1",13.1165
"ABCG1","EX_1",3.387
"ABCG2","EX_1",0.485857
"ABCG4","EX_1",0.110672
"ABCG5","EX_1",0
"ABCG8","EX_1",0
"ABHD1","EX_1",0.221905
"ABHD10","EX_1",5.32774
"ABHD11","EX_1",1.8601
"ABHD11-AS1","EX_1",0.918233
"ABHD12","EX_1",44.7285
"ABHD12B","EX_1",0.0550072
"ABHD13","EX_1",5.00323
"ABHD14A","EX_1",9.95284
"ABHD14A-ACY1","EX_1",0.000326444
"ABHD14B","EX_1",22.9774
"ABHD15","EX_1",10.1278
"ABHD16A","EX_1",0
"ABHD16B","EX_1",2.12627
"ABHD17A","EX_1",31.7252
"ABHD17B","EX_1",4.77416
"ABHD17C","EX_1",16.3579
"ABHD2","EX_1",12.3052
"ABHD3","EX_1",3.29797
"ABHD4","EX_1",36.8043
"ABHD5","EX_1",22.5005
"ABHD6","EX_1",2.06098
"ABHD8","EX_1",9.71869
"ABI1","EX_1",17.8145
"ABI2","EX_1",8.68966
"ABI3","EX_1",0.0398024
"ABI3BP","EX_1",39.0269
"ABL1","EX_1",45.2192
"ABL2","EX_1",5.42027
"ABLIM1","EX_1",9.50539
"ABLIM2","EX_1",0
"ABLIM3","EX_1",21.6704
"ABO","EX_1",0
"ABR","EX_1",33.6872
"ABRA","EX_1",0
"ABRACL","EX_1",8.31304
"ABT1","EX_1",5.77578
"ABTB1","EX_1",26.1115
"ABTB2","EX_1",3.80651
"ACAA1","EX_1",22.105
"ACAA2","EX_1",31.3088
"ACACA","EX_1",5.23437
"ACACB","EX_1",2.2152
"ACAD10","EX_1",5.34682
"ACAD11","EX_1",7.86642
"ACAD8","EX_1",6.97575
"ACAD9","EX_1",9.05692
"ACADL","EX_1",0.468826
"ACADM","EX_1",11.5083
"ACADS","EX_1",24.6329
"ACADSB","EX_1",5.98173
"ACADVL","EX_1",56.7678
"ACAN","EX_1",1.56548
"ACAP1","EX_1",0.196805
"ACAP2","EX_1",13.957
"ACAP3","EX_1",8.43653
"ACAT1","EX_1",34.0138
"ACAT2","EX_1",5.80506
"ACBD3","EX_1",22.3453
"ACBD4","EX_1",7.89105
"ACBD5","EX_1",8.4004
"ACBD6","EX_1",26.9805
"ACBD7","EX_1",0.618015
"ACCS","EX_1",5.32992
"ACCSL","EX_1",0
"ACD","EX_1",5.56303
"ACE","EX_1",0.991581
"ACE2","EX_1",0
"ACER1","EX_1",0
"ACER2","EX_1",0.560072
"ACER3","EX_1",3.05998
"ACHE","EX_1",0.107074
"ACIN1","EX_1",39.0342
"ACKR1","EX_1",0
"ACKR2","EX_1",0.505323
"ACKR3","EX_1",34.3417
"ACKR4","EX_1",5.26568
"ACLY","EX_1",37.1652
"ACMSD","EX_1",0
"ACO1","EX_1",37.4394
"ACO2","EX_1",27.6341
"ACOT1","EX_1",1.14272
"ACOT11","EX_1",0.474352
"ACOT12","EX_1",0.153856
"ACOT13","EX_1",3.98802
"ACOT2","EX_1",7.29422
"ACOT4","EX_1",0.193021
"ACOT6","EX_1",0
"ACOT7","EX_1",17.735
"ACOT8","EX_1",11.1744
"ACOT9","EX_1",24.9586
"ACOX1","EX_1",5.37614
"ACOX2","EX_1",7.00658
"ACOX3","EX_1",5.51086
"ACOXL","EX_1",0.110953
"ACP1","EX_1",36.8773
"ACP2","EX_1",18.0489
"ACP5","EX_1",1.02444
"ACP6","EX_1",2.19386
"ACPP","EX_1",0.139594
"ACPT","EX_1",0
"ACR","EX_1",0
"ACRBP","EX_1",0.077982
"ACRC","EX_1",0.357113
"ACRV1","EX_1",0
"ACSBG1","EX_1",0.213298
"ACSBG2","EX_1",0
"ACSF2","EX_1",6.77121
"ACSF3","EX_1",3.06942
"ACSL1","EX_1",30.5238
"ACSL3","EX_1",29.2949
"ACSL4","EX_1",25.9174
"ACSL5","EX_1",1.05583
"ACSL6","EX_1",0.0599955
"ACSM1","EX_1",0
"ACSM2A","EX_1",0
"ACSM2B","EX_1",0
"ACSM3","EX_1",0.23961
"ACSM4","EX_1",0
"ACSM5","EX_1",0
"ACSM6","EX_1",0
"ACSS1","EX_1",16.0747
"ACSS2","EX_1",12.1245
"ACSS3","EX_1",10.1924
"ACTA1","EX_1",0
"ACTA2","EX_1",369.692
"ACTA2-AS1","EX_1",0.241539
"ACTB","EX_1",3549.95
"ACTBL2","EX_1",0
"ACTC1","EX_1",0.0210128
"ACTG1","EX_1",2257.45
"ACTG1P17","EX_1",0
"ACTG1P20","EX_1",0.17056
"ACTG1P4","EX_1",0.282028
"ACTG2","EX_1",47.7303
"ACTL10","EX_1",0.441282
"ACTL6A","EX_1",11.9143
"ACTL6B","EX_1",0
"ACTL7A","EX_1",0
"ACTL7B","EX_1",0
"ACTL8","EX_1",0
"ACTL9","EX_1",0
"ACTN1","EX_1",174.823
"ACTN1-AS1","EX_1",0.393361
"ACTN2","EX_1",0.0785321
"ACTN3","EX_1",0.0266024
"ACTN4","EX_1",215.948
"ACTR10","EX_1",31.4139
"ACTR1A","EX_1",56.3543
"ACTR1B","EX_1",20.7309
"ACTR2","EX_1",80.7093
"ACTR3","EX_1",40.9439
"ACTR3B","EX_1",1.75098
"ACTR3BP2","EX_1",0
"ACTR3BP5","EX_1",0
"ACTR3C","EX_1",0
"ACTR5","EX_1",1.33888
"ACTR6","EX_1",9.76688
"ACTR8","EX_1",6.97109
"ACTRT1","EX_1",0
"ACTRT2","EX_1",0
"ACTRT3","EX_1",2.04741
"ACVR1","EX_1",26.5885
"ACVR1B","EX_1",9.34455
"ACVR1C","EX_1",0.0582451
"ACVR2A","EX_1",2.83012
"ACVR2B","EX_1",0.494446
"ACVR2B-AS1","EX_1",0.360771
"ACVRL1","EX_1",12.2243
"ACY1","EX_1",8.97892
"ACY3","EX_1",0
"ACYP1","EX_1",10.7246
"ACYP2","EX_1",6.65304
"ADA","EX_1",2.20349
"ADAD1","EX_1",0
"ADAD2","EX_1",0
"ADAL","EX_1",2.6024
"ADAM10","EX_1",37.7272
"ADAM11","EX_1",0.238596
"ADAM12","EX_1",4.41654
"ADAM15","EX_1",24.5781
"ADAM17","EX_1",20.4804
"ADAM18","EX_1",0
"ADAM19","EX_1",8.46936
"ADAM1A","EX_1",0.353882
"ADAM2","EX_1",0
"ADAM20","EX_1",0
"ADAM20P1","EX_1",0.0253227
"ADAM21","EX_1",0.246059
"ADAM21P1","EX_1",0
"ADAM22","EX_1",0.114993
"ADAM23","EX_1",9.7504
"ADAM28","EX_1",0.0346694
"ADAM29","EX_1",0
"ADAM30","EX_1",0
"ADAM32","EX_1",0.325333
"ADAM33","EX_1",64.0576
"ADAM3A","EX_1",0
"ADAM5","EX_1",0
"ADAM6","EX_1",0
"ADAM7","EX_1",0
"ADAM8","EX_1",0.170396
"ADAM9","EX_1",236.903
"ADAMDEC1","EX_1",0.0629227
"ADAMTS1","EX_1",608.94
"ADAMTS10","EX_1",4.25767
"ADAMTS12","EX_1",4.90975
"ADAMTS13","EX_1",2.12155
"ADAMTS14","EX_1",1.55091
"ADAMTS15","EX_1",16.249
"ADAMTS16","EX_1",0
"ADAMTS17","EX_1",0.039403
"ADAMTS18","EX_1",0
"ADAMTS19","EX_1",0
"ADAMTS19-AS1","EX_1",0
"ADAMTS2","EX_1",48.9182
"ADAMTS20","EX_1",0
"ADAMTS3","EX_1",2.61725
"ADAMTS4","EX_1",0.509732
"ADAMTS5","EX_1",45.932
"ADAMTS6","EX_1",0.771652
"ADAMTS7","EX_1",27.0025
"ADAMTS7P1","EX_1",0.0486052
"ADAMTS8","EX_1",63.8063
"ADAMTS9","EX_1",0.174957
"ADAMTS9-AS1","EX_1",0
"ADAMTS9-AS2","EX_1",0.1763
"ADAMTSL1","EX_1",8.79021
"ADAMTSL2","EX_1",0
"ADAMTSL3","EX_1",0.0668697
"ADAMTSL4","EX_1",69.1502
"ADAMTSL4-AS1","EX_1",0
"ADAMTSL5","EX_1",10.4962
"ADAP1","EX_1",1.70292
"ADAP2","EX_1",0.368674
"ADAR","EX_1",31.9436
"ADARB1","EX_1",32.6681
"ADARB2","EX_1",0.0102644
"ADARB2-AS1","EX_1",0
"ADAT1","EX_1",2.12051
"ADAT2","EX_1",0.795117
"ADAT3","EX_1",1.11175
"ADCK1","EX_1",1.8839
"ADCK2","EX_1",9.20686
"ADCK3","EX_1",8.72236
"ADCK4","EX_1",5.98737
"ADCK5","EX_1",2.8408
"ADCY1","EX_1",0.0865266
"ADCY10","EX_1",0.0138913
"ADCY10P1","EX_1",0.173163
"ADCY2","EX_1",0.0455012
"ADCY3","EX_1",22.2598
"ADCY4","EX_1",0.410591
"ADCY5","EX_1",0.536251
"ADCY6","EX_1",18.0877
"ADCY7","EX_1",2.51976
"ADCY8","EX_1",0.0195931
"ADCY9","EX_1",12.391
"ADCYAP1","EX_1",0
"ADCYAP1R1","EX_1",0
"ADD1","EX_1",100.301
"ADD2","EX_1",0
"ADD3","EX_1",58.5722
"ADD3-AS1","EX_1",0.137052
"ADGB","EX_1",0
"ADGRA1","EX_1",0
"ADGRA1-AS1","EX_1",0
"ADGRA2","EX_1",77.8746
"ADGRA3","EX_1",3.90092
"ADGRB1","EX_1",0
"ADGRB2","EX_1",3.54537
"ADGRB3","EX_1",0
"ADGRD1","EX_1",107.86
"ADGRE1","EX_1",0.0274892
"ADGRE2","EX_1",0
"ADGRE3","EX_1",0
"ADGRE4P","EX_1",0
"ADGRE5","EX_1",15.7465
"ADGRF1","EX_1",0
"ADGRF2","EX_1",0
"ADGRF3","EX_1",0.0510225
"ADGRF4","EX_1",0
"ADGRF5","EX_1",0
"ADGRG1","EX_1",0.753079
"ADGRG2","EX_1",0.0776454
"ADGRG3","EX_1",0
"ADGRG4","EX_1",0
"ADGRG5","EX_1",0
"ADGRG6","EX_1",6.43776
"ADGRG7","EX_1",0
"ADGRL1","EX_1",2.21459
"ADGRL2","EX_1",13.4721
"ADGRL3","EX_1",0.0113489
"ADGRL3-AS1","EX_1",0
"ADGRL4","EX_1",1.65834
"ADGRV1","EX_1",0
"ADH1A","EX_1",12.1759
"ADH1B","EX_1",1063.33
"ADH1C","EX_1",3.59632
"ADH4","EX_1",0.657322
"ADH5","EX_1",194.213
"ADH6","EX_1",0.424463
"ADH7","EX_1",0
"ADHFE1","EX_1",10.8281
"ADI1","EX_1",71.3628
"ADIG","EX_1",0
"ADIPOQ","EX_1",0
"ADIPOQ-AS1","EX_1",0
"ADIPOR1","EX_1",50.6217
"ADIPOR2","EX_1",16.0868
"ADIRF","EX_1",25.9918
"ADK","EX_1",14.2379
"ADM","EX_1",1007.51
"ADM2","EX_1",0.336327
"ADM5","EX_1",0.141104
"ADNP","EX_1",11.8641
"ADNP-AS1","EX_1",1.1157
"ADNP2","EX_1",4.69718
"ADO","EX_1",6.32861
"ADORA1","EX_1",0.740938
"ADORA2A","EX_1",0.521227
"ADORA2A-AS1","EX_1",0.143657
"ADORA2B","EX_1",0.835916
"ADORA3","EX_1",0.0435484
"ADPGK","EX_1",21.9868
"ADPGK-AS1","EX_1",0.0379687
"ADPRH","EX_1",1.84309
"ADPRHL1","EX_1",0.231966
"ADPRHL2","EX_1",11.5531
"ADPRM","EX_1",6.72031
"ADRA1A","EX_1",0
"ADRA1B","EX_1",17.438
"ADRA1D","EX_1",0.363567
"ADRA2A","EX_1",0.148377
"ADRA2B","EX_1",0
"ADRA2C","EX_1",0.150019
"ADRB1","EX_1",0
"ADRB2","EX_1",0.123269
"ADRB3","EX_1",0
"ADRBK1","EX_1",11.1924
"ADRBK2","EX_1",0.333854
"ADRM1","EX_1",62.0118
"ADSL","EX_1",19.3826
"ADSS","EX_1",18.2332
"ADSSL1","EX_1",1.62114
"ADTRP","EX_1",0.250149
"AEBP1","EX_1",199.625
"AEBP2","EX_1",6.0216
"AEN","EX_1",7.94967
"AES","EX_1",204.499
"AFAP1","EX_1",9.40289
"AFAP1-AS1","EX_1",0
"AFAP1L1","EX_1",9.22468
"AFAP1L2","EX_1",0.0378465
"AFF1","EX_1",5.97729
"AFF2","EX_1",0
"AFF3","EX_1",0.026687
"AFF4","EX_1",16.0527
"AFG3L1P","EX_1",1.55555
"AFG3L2","EX_1",14.7675
"AFM","EX_1",0
"AFMID","EX_1",7.82155
"AFP","EX_1",0.0343161
"AFTPH","EX_1",6.20064
"AGA","EX_1",14.4709
"AGAP1","EX_1",4.48125
"AGAP1-IT1","EX_1",0
"AGAP11","EX_1",0.408559
"AGAP2","EX_1",0.0396238
"AGAP2-AS1","EX_1",9.8684
"AGAP3","EX_1",21.9973
"AGAP4","EX_1",0.553956
"AGAP5","EX_1",0.594192
"AGAP6","EX_1",2.28052
"AGAP7P","EX_1",0.0910444
"AGAP9","EX_1",0.120239
"AGBL1","EX_1",0
"AGBL1-AS1","EX_1",0
"AGBL2","EX_1",0.228063
"AGBL3","EX_1",0.0604471
"AGBL4","EX_1",0
"AGBL4-IT1","EX_1",0
"AGBL5","EX_1",10.6286
"AGBL5-AS1","EX_1",0
"AGER","EX_1",0.0484361
"AGFG1","EX_1",11.5823
"AGFG2","EX_1",1.67216
"AGGF1","EX_1",8.35969
"AGK","EX_1",5.61494
"AGL","EX_1",8.17881
"AGMAT","EX_1",0.134392
"AGMO","EX_1",0
"AGO1","EX_1",4.95985
"AGO2","EX_1",4.42174
"AGO3","EX_1",1.56016
"AGO4","EX_1",5.17255
"AGPAT1","EX_1",1.46669
"AGPAT2","EX_1",27.1617
"AGPAT3","EX_1",18.2266
"AGPAT4","EX_1",1.47717
"AGPAT4-IT1","EX_1",0.231034
"AGPAT5","EX_1",2.67316
"AGPAT6","EX_1",13.6611
"AGPAT9","EX_1",2.81989
"AGPS","EX_1",5.01455
"AGR2","EX_1",0
"AGR3","EX_1",0
"AGRN","EX_1",13.9278
"AGRP","EX_1",0
"AGT","EX_1",16.1157
"AGTPBP1","EX_1",3.02609
"AGTR1","EX_1",3.98725
"AGTR2","EX_1",0
"AGTRAP","EX_1",55.6441
"AGXT","EX_1",0
"AGXT2","EX_1",0
"AHCTF1","EX_1",14.074
"AHCTF1P1","EX_1",1.69124
"AHCY","EX_1",28.5028
"AHCYL1","EX_1",36.9214
"AHCYL2","EX_1",4.34593
"AHDC1","EX_1",3.3966
"AHI1","EX_1",2.85839
"AHNAK","EX_1",204.015
"AHNAK2","EX_1",5.87367
"AHR","EX_1",13.7113
"AHRR","EX_1",4.25416
"AHSA1","EX_1",39.1378
"AHSA2","EX_1",18.768
"AHSG","EX_1",0
"AHSP","EX_1",0
"AICDA","EX_1",0
"AIDA","EX_1",22.2756
"AIF1","EX_1",0
"AIF1L","EX_1",0.592896
"AIFM1","EX_1",8.76054
"AIFM2","EX_1",11.3167
"AIFM3","EX_1",0.18929
"AIG1","EX_1",20.0113
"AIM1","EX_1",2.35783
"AIM1L","EX_1",0
"AIM2","EX_1",0
"AIMP1","EX_1",16.5237
"AIMP2","EX_1",9.7487
"AIP","EX_1",27.9076
"AIPL1","EX_1",0
"AIRE","EX_1",0
"AIRN","EX_1",0
"AJAP1","EX_1",0
"AJUBA","EX_1",5.94529
"AK1","EX_1",25.6774
"AK2","EX_1",14.8834
"AK3","EX_1",33.5517
"AK4","EX_1",7.36736
"AK5","EX_1",16.0222
"AK6","EX_1",16.1137
"AK7","EX_1",0.0463048
"AK8","EX_1",0.697617
"AK9","EX_1",1.20108
"AKAP1","EX_1",5.08761
"AKAP10","EX_1",8.61812
"AKAP11","EX_1",8.12923
"AKAP12","EX_1",196.401
"AKAP13","EX_1",14.9493
"AKAP14","EX_1",0
"AKAP17A","EX_1",0
"AKAP2","EX_1",70.4224
"AKAP3","EX_1",0.253655
"AKAP4","EX_1",0
"AKAP5","EX_1",0.0804341
"AKAP6","EX_1",0.663435
"AKAP7","EX_1",2.43264
"AKAP8","EX_1",8.26066
"AKAP8L","EX_1",14.45
"AKAP9","EX_1",4.60851
"AKIP1","EX_1",25.0934
"AKIRIN1","EX_1",21.4179
"AKIRIN2","EX_1",27.6427
"AKNA","EX_1",2.5439
"AKNAD1","EX_1",0.0658593
"AKR1A1","EX_1",29.8495
"AKR1B1","EX_1",58.8072
"AKR1B10","EX_1",0.313952
"AKR1B15","EX_1",0
"AKR1C1","EX_1",327.806
"AKR1C2","EX_1",12.7779
"AKR1C3","EX_1",46.1773
"AKR1C4","EX_1",0.1776
"AKR1C6P","EX_1",0
"AKR1C8P","EX_1",0
"AKR1D1","EX_1",0
"AKR1E2","EX_1",0.367693
"AKR7A2","EX_1",16.4454
"AKR7A2P1","EX_1",0.117625
"AKR7A3","EX_1",0.0778817
"AKR7L","EX_1",0.264203
"AKT1","EX_1",58.1129
"AKT1S1","EX_1",44.2344
"AKT2","EX_1",23.5981
"AKT3","EX_1",13.1215
"AKTIP","EX_1",10.4183
"ALAD","EX_1",24.0651
"ALAS1","EX_1",16.1188
"ALAS2","EX_1",0
"ALB","EX_1",0
"ALCAM","EX_1",78.2016
"ALDH16A1","EX_1",4.69424
"ALDH18A1","EX_1",15.3222
"ALDH1A1","EX_1",17.8327
"ALDH1A2","EX_1",0.0473911
"ALDH1A3","EX_1",21.4211
"ALDH1B1","EX_1",16.8099
"ALDH1L1","EX_1",0.14938
"ALDH1L1-AS1","EX_1",0
"ALDH1L1-AS2","EX_1",0
"ALDH1L2","EX_1",11.8048
"ALDH2","EX_1",69.0638
"ALDH3A1","EX_1",0.0983983
"ALDH3A2","EX_1",9.19855
"ALDH3B1","EX_1",23.7336
"ALDH3B2","EX_1",0
"ALDH4A1","EX_1",11.2806
"ALDH5A1","EX_1",0.108197
"ALDH6A1","EX_1",11.117
"ALDH7A1","EX_1",14.6852
"ALDH8A1","EX_1",0.0322013
"ALDH9A1","EX_1",54.8589
"ALDOA","EX_1",549.435
"ALDOB","EX_1",0.057911
"ALDOC","EX_1",9.17903
"ALG1","EX_1",5.9862
"ALG10","EX_1",0.792003
"ALG10B","EX_1",1.06758
"ALG11","EX_1",4.83495
"ALG12","EX_1",8.62058
"ALG13","EX_1",5.94902
"ALG14","EX_1",6.88857
"ALG1L","EX_1",0.374531
"ALG1L2","EX_1",0
"ALG1L9P","EX_1",0
"ALG2","EX_1",17.366
"ALG3","EX_1",13.101
"ALG5","EX_1",21.0015
"ALG6","EX_1",2.33146
"ALG8","EX_1",12.0897
"ALG9","EX_1",3.62368
"ALK","EX_1",0.0128894
"ALKBH1","EX_1",4.11229
"ALKBH2","EX_1",6.3287
"ALKBH3","EX_1",7.32132
"ALKBH3-AS1","EX_1",0.0382259
"ALKBH4","EX_1",3.8591
"ALKBH5","EX_1",32.6309
"ALKBH6","EX_1",8.82515
"ALKBH7","EX_1",10.2874
"ALKBH8","EX_1",2.15197
"ALLC","EX_1",0
"ALMS1","EX_1",0.84665
"ALMS1-IT1","EX_1",0
"ALMS1P","EX_1",0.0486559
"ALOX12","EX_1",0.162118
"ALOX12-AS1","EX_1",1.28505
"ALOX12B","EX_1",0
"ALOX12P2","EX_1",0.0337524
"ALOX15","EX_1",0
"ALOX15B","EX_1",2.25677
"ALOX15P1","EX_1",0
"ALOX5","EX_1",0
"ALOX5AP","EX_1",0.492974
"ALOXE3","EX_1",0
"ALPI","EX_1",0
"ALPK1","EX_1",4.05208
"ALPK2","EX_1",1.18932
"ALPK3","EX_1",0.657732
"ALPL","EX_1",22.8609
"ALPP","EX_1",0
"ALPPL2","EX_1",0
"ALS2","EX_1",5.72367
"ALS2CL","EX_1",0.138558
"ALS2CR11","EX_1",0.306184
"ALS2CR12","EX_1",0.301219
"ALX1","EX_1",0
"ALX3","EX_1",1.87452
"ALX4","EX_1",0
"ALYREF","EX_1",23.8623
"AMACR","EX_1",4.04564
"AMBN","EX_1",0
"AMBP","EX_1",0.178291
"AMBRA1","EX_1",6.56258
"AMD1","EX_1",8.12804
"AMDHD1","EX_1",0.189019
"AMDHD2","EX_1",6.48233
"AMELX","EX_1",0
"AMELY","EX_1",0
"AMER1","EX_1",0.809984
"AMER2","EX_1",0
"AMER3","EX_1",0
"AMFR","EX_1",43.1476
"AMH","EX_1",0.277499
"AMHR2","EX_1",0
"AMICA1","EX_1",0
"AMIGO1","EX_1",2.97666
"AMIGO2","EX_1",2.75778
"AMIGO3","EX_1",0.946299
"AMMECR1","EX_1",2.51192
"AMMECR1L","EX_1",7.52777
"AMN","EX_1",0
"AMN1","EX_1",1.80646
"AMOT","EX_1",0.442984
"AMOTL1","EX_1",9.40488
"AMOTL2","EX_1",53.9626
"AMPD1","EX_1",0
"AMPD2","EX_1",10.8173
"AMPD3","EX_1",10.9252
"AMPH","EX_1",6.17718
"AMT","EX_1",3.30631
"AMTN","EX_1",0
"AMY1A","EX_1",0.043326
"AMY1B","EX_1",0.000442593
"AMY1C","EX_1",6.66633e-05
"AMY2A","EX_1",0
"AMY2B","EX_1",1.8914
"AMZ1","EX_1",0.0404329
"AMZ2","EX_1",29.9802
"AMZ2P1","EX_1",3.05745
"ANAPC1","EX_1",3.36374
"ANAPC10","EX_1",3.31237
"ANAPC11","EX_1",46.3374
"ANAPC13","EX_1",36.9956
"ANAPC15","EX_1",15.5375
"ANAPC16","EX_1",15.1715
"ANAPC1P1","EX_1",0
"ANAPC2","EX_1",8.52604
"ANAPC4","EX_1",8.54674
"ANAPC5","EX_1",39.2297
"ANAPC7","EX_1",10.7499
"ANG","EX_1",11.638
"ANGEL1","EX_1",3.48445
"ANGEL2","EX_1",5.07427
"ANGPT1","EX_1",29.9797
"ANGPT2","EX_1",0
"ANGPT4","EX_1",0
"ANGPTL1","EX_1",5.45213
"ANGPTL2","EX_1",63.2153
"ANGPTL3","EX_1",0.0247001
"ANGPTL4","EX_1",21.1233
"ANGPTL5","EX_1",0.918581
"ANGPTL6","EX_1",0.173746
"ANGPTL7","EX_1",16.6466
"ANHX","EX_1",0
"ANK1","EX_1",0.734286
"ANK2","EX_1",6.60955
"ANK3","EX_1",0.0508218
"ANKAR","EX_1",0.341951
"ANKDD1A","EX_1",8.15385
"ANKDD1B","EX_1",0.303938
"ANKEF1","EX_1",1.00047
"ANKFN1","EX_1",0.0279787
"ANKFY1","EX_1",12.8832
"ANKH","EX_1",3.61366
"ANKHD1","EX_1",6.513
"ANKHD1-EIF4EBP3","EX_1",3.98441
"ANKIB1","EX_1",11.9334
"ANKK1","EX_1",0
"ANKLE1","EX_1",0.0586822
"ANKLE2","EX_1",14.9287
"ANKMY1","EX_1",1.11879
"ANKMY2","EX_1",4.95731
"ANKRA2","EX_1",9.88045
"ANKRD1","EX_1",0.0776983
"ANKRD10","EX_1",28.903
"ANKRD11","EX_1",17.6846
"ANKRD12","EX_1",5.22224
"ANKRD13A","EX_1",110.355
"ANKRD13B","EX_1",4.14979
"ANKRD13C","EX_1",9.21193
"ANKRD13D","EX_1",5.3724
"ANKRD16","EX_1",2.15448
"ANKRD17","EX_1",11.788
"ANKRD18A","EX_1",0
"ANKRD18B","EX_1",0
"ANKRD18DP","EX_1",0
"ANKRD19P","EX_1",0.49325
"ANKRD2","EX_1",1.04529
"ANKRD20A1","EX_1",0
"ANKRD20A11P","EX_1",0
"ANKRD20A12P","EX_1",0
"ANKRD20A19P","EX_1",0.031685
"ANKRD20A2","EX_1",0
"ANKRD20A3","EX_1",0
"ANKRD20A4","EX_1",0.0205065
"ANKRD20A5P","EX_1",0.0196081
"ANKRD20A8P","EX_1",0
"ANKRD20A9P","EX_1",0.00203079
"ANKRD22","EX_1",0
"ANKRD23","EX_1",0.710847
"ANKRD24","EX_1",0.608531
"ANKRD26","EX_1",1.58618
"ANKRD26P1","EX_1",0.255813
"ANKRD26P3","EX_1",0
"ANKRD27","EX_1",6.5097
"ANKRD28","EX_1",47.3494
"ANKRD29","EX_1",4.56584
"ANKRD30A","EX_1",0
"ANKRD30B","EX_1",0.0435477
"ANKRD30BL","EX_1",0
"ANKRD30BP2","EX_1",0
"ANKRD30BP3","EX_1",0
"ANKRD31","EX_1",0.0108686
"ANKRD32","EX_1",1.46183
"ANKRD33","EX_1",0
"ANKRD33B","EX_1",18.9443
"ANKRD34A","EX_1",0.931821
"ANKRD34B","EX_1",0
"ANKRD34C","EX_1",0
"ANKRD34C-AS1","EX_1",0
"ANKRD35","EX_1",3.75536
"ANKRD36","EX_1",0.281504
"ANKRD36B","EX_1",0.196619
"ANKRD36BP1","EX_1",6.34029
"ANKRD36BP2","EX_1",0
"ANKRD36C","EX_1",0.263037
"ANKRD37","EX_1",3.70783
"ANKRD39","EX_1",2.74229
"ANKRD40","EX_1",16.2937
"ANKRD42","EX_1",5.24295
"ANKRD44","EX_1",2.38473
"ANKRD44-IT1","EX_1",0
"ANKRD45","EX_1",0.0895882
"ANKRD46","EX_1",1.90291
"ANKRD49","EX_1",5.23853
"ANKRD50","EX_1",4.70582
"ANKRD52","EX_1",8.86401
"ANKRD53","EX_1",1.10433
"ANKRD54","EX_1",4.80232
"ANKRD55","EX_1",0
"ANKRD6","EX_1",1.35581
"ANKRD60","EX_1",0
"ANKRD61","EX_1",0.0993415
"ANKRD62","EX_1",0
"ANKRD62P1-PARP4P3","EX_1",0
"ANKRD63","EX_1",0
"ANKRD65","EX_1",0.655676
"ANKRD66","EX_1",0
"ANKRD7","EX_1",0.31003
"ANKRD9","EX_1",2.85941
"ANKS1A","EX_1",6.33904
"ANKS1B","EX_1",0.0596218
"ANKS3","EX_1",5.59721
"ANKS4B","EX_1",0
"ANKS6","EX_1",4.24368
"ANKUB1","EX_1",0
"ANKZF1","EX_1",9.46501
"ANLN","EX_1",2.15264
